"('INITIAL VALUES', 'No. of Blocks Per Day:', 1440, 'User Limit:', 1000000000.0, 'Starting # of users::', 20)"
Day,Yesterday Tx Value,Today Tx Value,deltaT,Supply Current,Supply Cap,Spread,g,r (yearly),r(daily),average reward per block,f_deltaT,rewards given out per day,no. of users,tx fees paid per day,Total Daily Interest Paid Out
94,2346521.7199999974,2198049.0429999973,1699520.0,21894375.556559715,26846874.664171718,4952499.107612003,-145573.8434245307,0.048332690519425986,0.0001324183301902082,2.3238477285919283,0.0655566334662314,3346.340729172377,205250,190.08000000000442,2892.9250000089214
95,2198049.0429999973,2175096.2579999994,1181340.0,21897418.426919304,26820625.118221834,4923206.6913025305,-23206.675590295345,-0.004231962673781807,-1.1594418284333718e-05,2.2785161869379973,0.05256465319320779,3281.063309190716,207481,188.6400000000003,-238.19300000016634
96,2175096.2579999994,2352838.6500000004,-2908030.0,21905564.646002796,26995101.258242242,5089536.6122394465,182622.35910389991,0.08133022575106011,0.00022282253630427428,2.2713376062850688,-0.08556218842484192,3270.726153050499,209677,207.3600000000049,4875.493000011025
97,2352838.6500000004,2456755.4650000012,5233440.0,21907459.661507122,27095658.140393406,5188198.478886284,102451.89765549125,-0.024405352708370937,-6.686398002293408e-05,2.3275655619973374,0.10573557845943105,3351.694409276166,211815,217.44000000000528,-1456.678999996885
98,2456755.4650000012,2529037.4200000013,-3966480.0,21915184.947031137,27164550.109475374,5249365.162444238,76617.25460598292,0.07221919883760211,0.00019786081873315647,2.357510831442939,-0.09662455154597305,3394.8155972778322,213934,226.08000000000598,4330.470000009402
99,2529037.4200000013,2370072.218000002,527650.0,21921192.11455607,27002166.875385705,5080974.760829635,-156376.06656473363,0.04311562024900728,0.00011812498698358158,2.3780052861011947,0.029103578588594827,3424.3276119857205,216092,211.67999999999702,2582.8400000095535
100,2370072.218000002,2384773.3970000036,-679700.0,21929270.75239501,27013511.505971465,5084240.753576454,19423.268424699083,0.07861335195555841,0.00021537904645358468,2.3342888279227543,-0.03549773170655112,3361.375912208766,218218,214.56000000000125,4717.2620000110755
101,2384773.3970000036,2457205.8439999963,2043000.0,21933001.568711374,27082590.117683947,5149588.548972573,72809.4280288457,0.006273666940288289,1.7188128603529558e-05,2.339428742304399,0.07233968501527012,3368.7773889183345,220419,224.64000000000573,362.03899999904127
102,2457205.8439999963,2281988.651000002,-618090.0,21938752.264469985,26903980.9926079,4965228.728137914,-172858.4293174385,0.03924749382868509,0.00010752738035256188,2.3603846187318114,-0.0329738268883968,3398.9538509738086,222553,208.8000000000046,2351.7420000051907
103,2281988.651000002,2427310.3529999997,1101600.0,21941436.31785459,27045964.05044305,5104527.732588459,144667.11121975537,-0.010888924568645604,-2.9832670051083847e-05,2.309702284430009,0.05013641839733069,3325.9712895792127,224728,224.64000000000573,-641.917999998209
